order_id,date,day_name_es,month,ticket,n_items,n_pizzas
13536,2015-08-14,Viernes,8,28.5,2,2
13537,2015-08-14,Viernes,8,53.25,3,3
13538,2015-08-14,Viernes,8,61.75,2,3
13539,2015-08-14,Viernes,8,16.75,1,1
13540,2015-08-14,Viernes,8,38.25,2,2
13541,2015-08-14,Viernes,8,16.75,1,1
13542,2015-08-14,Viernes,8,16.0,1,1
13543,2015-08-14,Viernes,8,27.0,2,2
13544,2015-08-14,Viernes,8,28.5,2,2
13545,2015-08-14,Viernes,8,28.5,2,2
13546,2015-08-14,Viernes,8,12.0,1,1
13547,2015-08-14,Viernes,8,12.5,1,1
13548,2015-08-14,Viernes,8,20.5,1,1
13549,2015-08-14,Viernes,8,20.75,1,1
13550,2015-08-14,Viernes,8,17.95,1,1
13551,2015-08-14,Viernes,8,41.5,2,2
13552,2015-08-14,Viernes,8,14.5,1,1
13553,2015-08-14,Viernes,8,34.25,2,2
13554,2015-08-14,Viernes,8,49.25,3,3
13555,2015-08-14,Viernes,8,69.25,3,4
13556,2015-08-14,Viernes,8,41.25,3,3
13557,2015-08-14,Viernes,8,53.25,3,3
13558,2015-08-14,Viernes,8,31.0,2,2
13559,2015-08-14,Viernes,8,18.5,1,1
13560,2015-08-14,Viernes,8,37.0,2,2
13561,2015-08-14,Viernes,8,49.75,3,3
13562,2015-08-14,Viernes,8,39.75,3,3
13563,2015-08-14,Viernes,8,41.0,3,3
13564,2015-08-14,Viernes,8,32.75,2,2
13565,2015-08-14,Viernes,8,51.25,3,3
13566,2015-08-14,Viernes,8,36.75,2,2
13567,2015-08-14,Viernes,8,20.25,1,1
13568,2015-08-14,Viernes,8,36.75,2,2
13569,2015-08-14,Viernes,8,58.5,4,4
13570,2015-08-14,Viernes,8,33.4,2,2
13571,2015-08-14,Viernes,8,9.75,1,1
13572,2015-08-14,Viernes,8,29.25,2,2
13573,2015-08-14,Viernes,8,35.25,2,2
13574,2015-08-14,Viernes,8,32.75,2,2
13575,2015-08-14,Viernes,8,57.25,4,4
13576,2015-08-14,Viernes,8,49.0,4,4
13577,2015-08-14,Viernes,8,20.75,1,1
13578,2015-08-14,Viernes,8,28.0,2,2
13579,2015-08-14,Viernes,8,45.75,2,2
13580,2015-08-14,Viernes,8,41.0,2,2
13581,2015-08-14,Viernes,8,32.25,2,2
13582,2015-08-14,Viernes,8,12.0,1,1
13583,2015-08-14,Viernes,8,50.7,3,3
13584,2015-08-14,Viernes,8,66.0,4,4
13585,2015-08-14,Viernes,8,49.25,3,3
13586,2015-08-14,Viernes,8,37.75,3,3
13587,2015-08-14,Viernes,8,45.75,2,2
13588,2015-08-14,Viernes,8,20.75,1,1
13589,2015-08-14,Viernes,8,12.75,1,1
13590,2015-08-14,Viernes,8,60.25,4,4
13591,2015-08-14,Viernes,8,46.2,3,3
13592,2015-08-15,Sábado,8,40.5,3,3
13593,2015-08-15,Sábado,8,32.25,2,2
13594,2015-08-15,Sábado,8,20.5,1,1
13595,2015-08-15,Sábado,8,20.75,1,1
13596,2015-08-15,Sábado,8,109.25,7,7
13597,2015-08-15,Sábado,8,12.0,1,1
13598,2015-08-15,Sábado,8,12.0,1,1
13599,2015-08-15,Sábado,8,12.0,1,1
13600,2015-08-15,Sábado,8,12.25,1,1
13601,2015-08-15,Sábado,8,12.0,1,1
13602,2015-08-15,Sábado,8,16.75,1,1
13603,2015-08-15,Sábado,8,12.0,1,1
13604,2015-08-15,Sábado,8,32.5,2,2
13605,2015-08-15,Sábado,8,45.25,3,3
13606,2015-08-15,Sábado,8,16.0,1,1
13607,2015-08-15,Sábado,8,48.75,3,3
13608,2015-08-15,Sábado,8,32.75,2,2
13609,2015-08-15,Sábado,8,12.75,1,1
13610,2015-08-15,Sábado,8,39.25,2,2
13611,2015-08-15,Sábado,8,37.5,2,2
13612,2015-08-15,Sábado,8,16.5,1,1
13613,2015-08-15,Sábado,8,49.5,3,3
13614,2015-08-15,Sábado,8,36.25,2,2
13615,2015-08-15,Sábado,8,16.5,1,1
13616,2015-08-15,Sábado,8,24.75,2,2
13617,2015-08-15,Sábado,8,18.5,1,1
13618,2015-08-15,Sábado,8,34.0,2,2
13619,2015-08-15,Sábado,8,41.0,2,2
13620,2015-08-15,Sábado,8,20.75,1,1
13621,2015-08-15,Sábado,8,33.5,2,2
13622,2015-08-15,Sábado,8,44.75,3,3
13623,2015-08-15,Sábado,8,16.25,1,1
13624,2015-08-15,Sábado,8,45.5,3,3
13625,2015-08-15,Sábado,8,30.0,2,2
13626,2015-08-15,Sábado,8,60.2,4,4
13627,2015-08-15,Sábado,8,69.4,4,4
13628,2015-08-15,Sábado,8,17.5,1,1
13629,2015-08-15,Sábado,8,30.0,2,2
13630,2015-08-15,Sábado,8,28.5,2,2
13631,2015-08-15,Sábado,8,16.0,1,1
13632,2015-08-15,Sábado,8,16.0,1,1
13633,2015-08-15,Sábado,8,36.0,2,2
13634,2015-08-15,Sábado,8,31.0,2,2
13635,2015-08-15,Sábado,8,35.5,2,2
13636,2015-08-15,Sábado,8,20.75,1,1
13637,2015-08-15,Sábado,8,20.25,1,1
13638,2015-08-15,Sábado,8,53.0,3,3
13639,2015-08-15,Sábado,8,18.5,1,1
13640,2015-08-15,Sábado,8,16.5,1,1
13641,2015-08-15,Sábado,8,27.25,2,2
13642,2015-08-15,Sábado,8,29.25,2,2
13643,2015-08-15,Sábado,8,20.25,1,1
13644,2015-08-15,Sábado,8,16.0,1,1
13645,2015-08-15,Sábado,8,33.25,2,2
13646,2015-08-15,Sábado,8,45.25,3,3
13647,2015-08-15,Sábado,8,59.0,3,4
13648,2015-08-15,Sábado,8,12.0,1,1
13649,2015-08-15,Sábado,8,17.5,1,1
13650,2015-08-15,Sábado,8,30.0,2,2
13651,2015-08-15,Sábado,8,29.25,2,2
13652,2015-08-15,Sábado,8,16.0,1,1
13653,2015-08-15,Sábado,8,30.25,2,2
13654,2015-08-15,Sábado,8,53.25,3,3
13655,2015-08-15,Sábado,8,28.5,2,2
13656,2015-08-15,Sábado,8,12.0,1,1
13657,2015-08-15,Sábado,8,55.0,4,4
13658,2015-08-15,Sábado,8,41.5,2,2
13659,2015-08-15,Sábado,8,41.5,2,2
13660,2015-08-15,Sábado,8,16.25,1,1
13661,2015-08-15,Sábado,8,66.25,4,4
13662,2015-08-15,Sábado,8,33.0,2,2
13663,2015-08-15,Sábado,8,66.0,4,4
13664,2015-08-16,Domingo,8,23.65,1,1
13665,2015-08-16,Domingo,8,16.25,1,1
13666,2015-08-16,Domingo,8,12.0,1,1
13667,2015-08-16,Domingo,8,22.5,2,2
13668,2015-08-16,Domingo,8,28.0,2,2
13669,2015-08-16,Domingo,8,196.0,10,11
13670,2015-08-16,Domingo,8,213.5,12,12
13671,2015-08-16,Domingo,8,20.75,1,1
13672,2015-08-16,Domingo,8,53.25,3,3
13673,2015-08-16,Domingo,8,38.45,2,2
13674,2015-08-16,Domingo,8,16.0,1,1
13675,2015-08-16,Domingo,8,81.4,4,4
13676,2015-08-16,Domingo,8,32.75,2,2
13677,2015-08-16,Domingo,8,16.5,1,1
13678,2015-08-16,Domingo,8,54.25,3,3
13679,2015-08-16,Domingo,8,22.5,2,2
13680,2015-08-16,Domingo,8,24.5,2,2
13681,2015-08-16,Domingo,8,49.5,3,3
13682,2015-08-16,Domingo,8,65.0,4,4
13683,2015-08-16,Domingo,8,46.0,3,3
13684,2015-08-16,Domingo,8,16.0,1,1
13685,2015-08-16,Domingo,8,32.75,2,2
13686,2015-08-16,Domingo,8,49.75,3,3
13687,2015-08-16,Domingo,8,45.7,3,3
13688,2015-08-16,Domingo,8,45.75,3,3
13689,2015-08-16,Domingo,8,53.5,3,3
13690,2015-08-16,Domingo,8,28.75,2,2
13691,2015-08-16,Domingo,8,33.5,2,2
13692,2015-08-16,Domingo,8,53.25,3,3
13693,2015-08-16,Domingo,8,16.25,1,1
13694,2015-08-16,Domingo,8,44.4,2,2
13695,2015-08-16,Domingo,8,49.5,3,3
13696,2015-08-16,Domingo,8,12.5,1,1
13697,2015-08-16,Domingo,8,27.0,2,2
13698,2015-08-16,Domingo,8,73.75,4,4
13699,2015-08-16,Domingo,8,21.0,1,1
13700,2015-08-16,Domingo,8,20.25,1,1
13701,2015-08-16,Domingo,8,55.2,3,3
13702,2015-08-16,Domingo,8,16.75,1,1
13703,2015-08-16,Domingo,8,24.0,1,2
13704,2015-08-16,Domingo,8,45.25,3,3
13705,2015-08-16,Domingo,8,16.0,1,1
13706,2015-08-16,Domingo,8,29.25,2,2
13707,2015-08-16,Domingo,8,49.75,3,3
13708,2015-08-16,Domingo,8,50.5,3,3
13709,2015-08-16,Domingo,8,40.5,2,2
13710,2015-08-16,Domingo,8,25.0,2,2
13711,2015-08-16,Domingo,8,40.0,3,3
13712,2015-08-16,Domingo,8,74.25,4,4
13713,2015-08-16,Domingo,8,16.5,1,1
13714,2015-08-17,Lunes,8,69.75,4,4
13715,2015-08-17,Lunes,8,28.5,2,2
13716,2015-08-17,Lunes,8,35.0,3,3
13717,2015-08-17,Lunes,8,12.0,1,1
13718,2015-08-17,Lunes,8,16.5,1,1
13719,2015-08-17,Lunes,8,20.5,1,1
13720,2015-08-17,Lunes,8,20.25,1,1
13721,2015-08-17,Lunes,8,69.5,4,4
13722,2015-08-17,Lunes,8,38.45,2,2
13723,2015-08-17,Lunes,8,202.95,12,13
13724,2015-08-17,Lunes,8,20.75,1,1
13725,2015-08-17,Lunes,8,63.5,4,4
13726,2015-08-17,Lunes,8,70.5,4,4
13727,2015-08-17,Lunes,8,20.75,1,1
13728,2015-08-17,Lunes,8,16.0,1,1
13729,2015-08-17,Lunes,8,16.0,1,1
13730,2015-08-17,Lunes,8,33.25,2,2
13731,2015-08-17,Lunes,8,16.0,1,1
13732,2015-08-17,Lunes,8,23.65,1,1
13733,2015-08-17,Lunes,8,162.75,8,10
13734,2015-08-17,Lunes,8,24.5,2,2
13735,2015-08-17,Lunes,8,45.5,3,3
13736,2015-08-17,Lunes,8,41.5,2,2
13737,2015-08-17,Lunes,8,20.75,1,1
13738,2015-08-17,Lunes,8,33.0,2,2
13739,2015-08-17,Lunes,8,41.5,2,2
13740,2015-08-17,Lunes,8,50.2,3,3
13741,2015-08-17,Lunes,8,16.5,1,1
13742,2015-08-17,Lunes,8,66.25,4,4
13743,2015-08-17,Lunes,8,16.75,1,1
13744,2015-08-17,Lunes,8,38.45,2,2
13745,2015-08-17,Lunes,8,41.0,2,2
13746,2015-08-17,Lunes,8,49.0,3,3
13747,2015-08-17,Lunes,8,46.25,2,3
13748,2015-08-17,Lunes,8,66.0,4,4
13749,2015-08-17,Lunes,8,32.75,2,2
13750,2015-08-17,Lunes,8,30.5,2,2
13751,2015-08-17,Lunes,8,28.5,2,2
13752,2015-08-17,Lunes,8,76.25,4,4
13753,2015-08-17,Lunes,8,28.95,2,2
13754,2015-08-17,Lunes,8,61.5,3,3
13755,2015-08-17,Lunes,8,12.0,1,1
13756,2015-08-17,Lunes,8,70.0,4,4
13757,2015-08-17,Lunes,8,16.0,1,1
13758,2015-08-17,Lunes,8,37.5,3,3
13759,2015-08-17,Lunes,8,37.5,2,2
13760,2015-08-17,Lunes,8,12.0,1,1
13761,2015-08-17,Lunes,8,28.25,2,2
13762,2015-08-17,Lunes,8,49.5,3,3
13763,2015-08-17,Lunes,8,28.75,2,2
13764,2015-08-17,Lunes,8,42.7,3,3
13765,2015-08-17,Lunes,8,12.75,1,1
13766,2015-08-17,Lunes,8,41.25,3,3
13767,2015-08-17,Lunes,8,76.9,4,4
13768,2015-08-17,Lunes,8,41.5,3,3
13769,2015-08-17,Lunes,8,28.5,2,2
13770,2015-08-17,Lunes,8,20.75,1,1
13771,2015-08-17,Lunes,8,65.5,4,4
13772,2015-08-17,Lunes,8,49.25,4,4
13773,2015-08-17,Lunes,8,20.25,1,1
13774,2015-08-17,Lunes,8,65.0,3,4
13775,2015-08-17,Lunes,8,58.0,4,4
13776,2015-08-18,Martes,8,12.5,1,1
13777,2015-08-18,Martes,8,20.75,1,1
13778,2015-08-18,Martes,8,12.5,1,1
13779,2015-08-18,Martes,8,20.25,1,1
13780,2015-08-18,Martes,8,56.0,4,4
13781,2015-08-18,Martes,8,17.95,1,1
13782,2015-08-18,Martes,8,62.0,3,3
13783,2015-08-18,Martes,8,20.75,1,1
13784,2015-08-18,Martes,8,79.75,3,4
13785,2015-08-18,Martes,8,16.0,1,1
13786,2015-08-18,Martes,8,45.5,3,3
13787,2015-08-18,Martes,8,20.75,1,1
13788,2015-08-18,Martes,8,82.0,5,5
13789,2015-08-18,Martes,8,53.5,3,3
13790,2015-08-18,Martes,8,32.5,2,2
13791,2015-08-18,Martes,8,130.95,8,8
13792,2015-08-18,Martes,8,21.75,2,2
13793,2015-08-18,Martes,8,28.75,2,2
13794,2015-08-18,Martes,8,20.5,1,1
13795,2015-08-18,Martes,8,25.5,2,2
13796,2015-08-18,Martes,8,34.2,2,2
13797,2015-08-18,Martes,8,17.95,1,1
13798,2015-08-18,Martes,8,28.0,2,2
13799,2015-08-18,Martes,8,71.0,4,4
13800,2015-08-18,Martes,8,67.0,3,3
13801,2015-08-18,Martes,8,62.0,4,4
13802,2015-08-18,Martes,8,37.0,2,2
13803,2015-08-18,Martes,8,16.75,1,1
13804,2015-08-18,Martes,8,16.5,1,1
13805,2015-08-18,Martes,8,33.0,2,2
13806,2015-08-18,Martes,8,57.25,4,4
13807,2015-08-18,Martes,8,37.5,2,2
13808,2015-08-18,Martes,8,41.0,2,2
13809,2015-08-18,Martes,8,61.75,4,4
13810,2015-08-18,Martes,8,35.5,2,2
13811,2015-08-18,Martes,8,32.75,2,2
13812,2015-08-18,Martes,8,20.75,1,1
13813,2015-08-18,Martes,8,47.5,3,3
13814,2015-08-18,Martes,8,62.25,4,4
13815,2015-08-18,Martes,8,49.0,3,3
13816,2015-08-18,Martes,8,16.75,1,1
13817,2015-08-18,Martes,8,12.75,1,1
13818,2015-08-18,Martes,8,60.75,4,4
13819,2015-08-18,Martes,8,32.75,2,2
13820,2015-08-18,Martes,8,33.4,2,2
13821,2015-08-18,Martes,8,52.0,3,3
13822,2015-08-18,Martes,8,39.25,2,2
13823,2015-08-18,Martes,8,36.75,3,3
13824,2015-08-18,Martes,8,43.75,3,3
13825,2015-08-18,Martes,8,29.5,2,2
13826,2015-08-18,Martes,8,12.0,1,1
13827,2015-08-18,Martes,8,32.25,2,2
13828,2015-08-18,Martes,8,16.75,1,1
13829,2015-08-18,Martes,8,12.0,1,1
13830,2015-08-18,Martes,8,24.5,2,2
13831,2015-08-18,Martes,8,16.5,1,1
13832,2015-08-18,Martes,8,20.75,1,1
13833,2015-08-19,Miércoles,8,37.25,2,2
13834,2015-08-19,Miércoles,8,29.25,2,2
13835,2015-08-19,Miércoles,8,20.75,1,1
13836,2015-08-19,Miércoles,8,41.0,2,2
13837,2015-08-19,Miércoles,8,54.95,3,3
13838,2015-08-19,Miércoles,8,16.75,1,1
13839,2015-08-19,Miércoles,8,16.75,1,1
13840,2015-08-19,Miércoles,8,140.0,9,9
13841,2015-08-19,Miércoles,8,30.45,2,2
13842,2015-08-19,Miércoles,8,30.45,2,2
13843,2015-08-19,Miércoles,8,64.0,4,4
13844,2015-08-19,Miércoles,8,57.5,3,3
13845,2015-08-19,Miércoles,8,20.75,1,1
13846,2015-08-19,Miércoles,8,16.5,1,1
13847,2015-08-19,Miércoles,8,20.75,1,1
13848,2015-08-19,Miércoles,8,20.25,1,1
13849,2015-08-19,Miércoles,8,90.7,4,5
13850,2015-08-19,Miércoles,8,25.5,1,1
13851,2015-08-19,Miércoles,8,32.75,2,2
13852,2015-08-19,Miércoles,8,20.5,1,1
13853,2015-08-19,Miércoles,8,73.75,4,4
13854,2015-08-19,Miércoles,8,61.25,4,4
13855,2015-08-19,Miércoles,8,20.75,1,1
13856,2015-08-19,Miércoles,8,66.0,4,4
13857,2015-08-19,Miércoles,8,36.25,2,2
13858,2015-08-19,Miércoles,8,217.0,12,14
13859,2015-08-19,Miércoles,8,41.25,2,2
13860,2015-08-19,Miércoles,8,37.5,2,2
13861,2015-08-19,Miércoles,8,20.75,1,1
13862,2015-08-19,Miércoles,8,31.25,2,2
13863,2015-08-19,Miércoles,8,35.75,2,2
13864,2015-08-19,Miércoles,8,73.25,3,4
13865,2015-08-19,Miércoles,8,18.5,1,1
13866,2015-08-19,Miércoles,8,20.75,1,1
13867,2015-08-19,Miércoles,8,40.75,3,3
13868,2015-08-19,Miércoles,8,20.75,1,1
13869,2015-08-19,Miércoles,8,53.5,4,4
13870,2015-08-19,Miércoles,8,49.25,3,3
13871,2015-08-19,Miércoles,8,16.5,1,1
13872,2015-08-19,Miércoles,8,57.0,3,3
13873,2015-08-19,Miércoles,8,12.0,1,1
13874,2015-08-19,Miércoles,8,53.5,4,4
13875,2015-08-19,Miércoles,8,31.0,2,2
13876,2015-08-19,Miércoles,8,36.5,2,2
13877,2015-08-19,Miércoles,8,20.75,1,1
13878,2015-08-19,Miércoles,8,20.5,1,1
13879,2015-08-19,Miércoles,8,20.5,1,1
13880,2015-08-19,Miércoles,8,45.5,3,3
13881,2015-08-19,Miércoles,8,20.75,1,1
13882,2015-08-19,Miércoles,8,33.25,2,2
13883,2015-08-19,Miércoles,8,42.15,2,2
13884,2015-08-19,Miércoles,8,57.5,3,4
13885,2015-08-19,Miércoles,8,27.5,2,2
13886,2015-08-19,Miércoles,8,58.25,3,3
13887,2015-08-19,Miércoles,8,31.0,2,2
13888,2015-08-19,Miércoles,8,43.75,3,3
13889,2015-08-20,Jueves,8,16.75,1,1
13890,2015-08-20,Jueves,8,52.75,3,3
13891,2015-08-20,Jueves,8,36.75,2,2
13892,2015-08-20,Jueves,8,20.75,1,1
13893,2015-08-20,Jueves,8,48.5,3,3
13894,2015-08-20,Jueves,8,29.25,2,2
13895,2015-08-20,Jueves,8,18.5,1,1
13896,2015-08-20,Jueves,8,13.25,1,1
13897,2015-08-20,Jueves,8,16.0,1,1
13898,2015-08-20,Jueves,8,33.0,2,2
13899,2015-08-20,Jueves,8,20.5,1,1
13900,2015-08-20,Jueves,8,79.0,4,4
13901,2015-08-20,Jueves,8,20.25,1,1
13902,2015-08-20,Jueves,8,63.75,4,4
13903,2015-08-20,Jueves,8,35.0,2,2
13904,2015-08-20,Jueves,8,20.75,1,1
13905,2015-08-20,Jueves,8,10.5,1,1
13906,2015-08-20,Jueves,8,239.5,15,15
13907,2015-08-20,Jueves,8,66.25,4,4
13908,2015-08-20,Jueves,8,21.75,2,2
13909,2015-08-20,Jueves,8,32.75,2,2
13910,2015-08-20,Jueves,8,12.75,1,1
13911,2015-08-20,Jueves,8,16.5,1,1
13912,2015-08-20,Jueves,8,17.95,1,1
13913,2015-08-20,Jueves,8,54.0,3,3
13914,2015-08-20,Jueves,8,30.75,2,2
13915,2015-08-20,Jueves,8,65.25,4,4
13916,2015-08-20,Jueves,8,16.0,1,1
13917,2015-08-20,Jueves,8,37.5,2,2
13918,2015-08-20,Jueves,8,20.75,1,1
13919,2015-08-20,Jueves,8,32.75,2,2
13920,2015-08-20,Jueves,8,45.75,2,3
13921,2015-08-20,Jueves,8,33.0,2,2
13922,2015-08-20,Jueves,8,39.65,2,2
13923,2015-08-20,Jueves,8,28.0,2,2
13924,2015-08-20,Jueves,8,12.0,1,1
13925,2015-08-20,Jueves,8,26.5,2,2
13926,2015-08-20,Jueves,8,61.2,4,4
13927,2015-08-20,Jueves,8,39.25,2,2
13928,2015-08-20,Jueves,8,16.0,1,1
13929,2015-08-20,Jueves,8,37.25,2,2
13930,2015-08-20,Jueves,8,20.25,1,1
13931,2015-08-20,Jueves,8,20.75,1,1
13932,2015-08-20,Jueves,8,24.5,2,2
13933,2015-08-20,Jueves,8,40.4,2,2
13934,2015-08-20,Jueves,8,25.5,2,2
13935,2015-08-20,Jueves,8,56.75,3,3
13936,2015-08-20,Jueves,8,16.75,1,1
13937,2015-08-20,Jueves,8,16.75,1,1
13938,2015-08-20,Jueves,8,16.0,1,1
13939,2015-08-20,Jueves,8,37.0,2,2
13940,2015-08-20,Jueves,8,25.75,2,2
13941,2015-08-20,Jueves,8,12.0,1,1
13942,2015-08-20,Jueves,8,24.5,2,2
13943,2015-08-20,Jueves,8,32.5,2,2
13944,2015-08-21,Viernes,8,20.75,1,1
13945,2015-08-21,Viernes,8,52.0,4,4
13946,2015-08-21,Viernes,8,11.0,1,1
13947,2015-08-21,Viernes,8,24.75,2,2
13948,2015-08-21,Viernes,8,119.95,7,7
13949,2015-08-21,Viernes,8,59.5,4,4
13950,2015-08-21,Viernes,8,56.75,3,3
13951,2015-08-21,Viernes,8,32.5,2,2
13952,2015-08-21,Viernes,8,20.25,1,1
13953,2015-08-21,Viernes,8,34.5,2,2
13954,2015-08-21,Viernes,8,14.75,1,1
13955,2015-08-21,Viernes,8,62.0,4,4
13956,2015-08-21,Viernes,8,9.75,1,1
13957,2015-08-21,Viernes,8,16.5,1,1
13958,2015-08-21,Viernes,8,12.75,1,1
13959,2015-08-21,Viernes,8,47.25,3,3
13960,2015-08-21,Viernes,8,31.75,2,2
13961,2015-08-21,Viernes,8,30.75,2,2
13962,2015-08-21,Viernes,8,20.25,1,1
13963,2015-08-21,Viernes,8,52.75,3,3
13964,2015-08-21,Viernes,8,20.5,1,1
13965,2015-08-21,Viernes,8,28.0,2,2
13966,2015-08-21,Viernes,8,12.5,1,1
13967,2015-08-21,Viernes,8,33.5,2,2
13968,2015-08-21,Viernes,8,52.0,3,3
13969,2015-08-21,Viernes,8,20.5,1,1
13970,2015-08-21,Viernes,8,32.5,2,2
13971,2015-08-21,Viernes,8,34.0,2,2
13972,2015-08-21,Viernes,8,32.0,1,2
13973,2015-08-21,Viernes,8,28.75,2,2
13974,2015-08-21,Viernes,8,49.0,3,3
13975,2015-08-21,Viernes,8,49.5,4,4
13976,2015-08-21,Viernes,8,48.5,3,3
13977,2015-08-21,Viernes,8,72.2,4,4
13978,2015-08-21,Viernes,8,61.0,4,4
13979,2015-08-21,Viernes,8,51.75,4,4
13980,2015-08-21,Viernes,8,32.25,2,2
13981,2015-08-21,Viernes,8,67.0,3,4
13982,2015-08-21,Viernes,8,32.5,2,2
13983,2015-08-21,Viernes,8,28.75,2,2
13984,2015-08-21,Viernes,8,35.25,2,2
13985,2015-08-21,Viernes,8,62.25,4,4
13986,2015-08-21,Viernes,8,67.75,4,4
13987,2015-08-21,Viernes,8,32.5,2,2
13988,2015-08-21,Viernes,8,53.75,4,4
13989,2015-08-21,Viernes,8,37.25,2,2
13990,2015-08-21,Viernes,8,16.5,1,1
13991,2015-08-21,Viernes,8,20.75,1,1
13992,2015-08-21,Viernes,8,33.25,2,2
13993,2015-08-21,Viernes,8,20.25,1,1
13994,2015-08-21,Viernes,8,28.0,2,2
13995,2015-08-21,Viernes,8,12.0,1,1
13996,2015-08-21,Viernes,8,11.0,1,1
13997,2015-08-21,Viernes,8,45.0,3,3
13998,2015-08-21,Viernes,8,37.25,3,3
13999,2015-08-21,Viernes,8,28.5,2,2
14000,2015-08-21,Viernes,8,13.25,1,1
14001,2015-08-21,Viernes,8,62.0,3,3
14002,2015-08-21,Viernes,8,16.5,1,1
14003,2015-08-21,Viernes,8,20.75,1,1
14004,2015-08-21,Viernes,8,36.75,2,2
14005,2015-08-21,Viernes,8,53.5,3,3
14006,2015-08-21,Viernes,8,54.25,3,3
14007,2015-08-21,Viernes,8,53.25,3,3
14008,2015-08-21,Viernes,8,69.0,4,4
14009,2015-08-21,Viernes,8,43.25,3,3
14010,2015-08-21,Viernes,8,53.0,3,3
14011,2015-08-21,Viernes,8,41.5,3,3
14012,2015-08-21,Viernes,8,26.0,2,2
14013,2015-08-22,Sábado,8,45.25,3,3
14014,2015-08-22,Sábado,8,86.25,5,5
14015,2015-08-22,Sábado,8,18.5,1,1
14016,2015-08-22,Sábado,8,16.75,1,1
14017,2015-08-22,Sábado,8,37.0,2,2
14018,2015-08-22,Sábado,8,16.5,1,1
14019,2015-08-22,Sábado,8,155.75,9,11
14020,2015-08-22,Sábado,8,60.25,3,3
14021,2015-08-22,Sábado,8,74.25,4,4
14022,2015-08-22,Sábado,8,92.5,6,6
14023,2015-08-22,Sábado,8,52.0,2,3
14024,2015-08-22,Sábado,8,50.0,3,3
14025,2015-08-22,Sábado,8,20.25,1,1
14026,2015-08-22,Sábado,8,33.25,2,2
14027,2015-08-22,Sábado,8,58.2,4,4
14028,2015-08-22,Sábado,8,20.5,1,1
14029,2015-08-22,Sábado,8,17.95,1,1
14030,2015-08-22,Sábado,8,16.0,1,1
14031,2015-08-22,Sábado,8,32.5,2,2
14032,2015-08-22,Sábado,8,20.5,1,1
14033,2015-08-22,Sábado,8,18.5,1,1
14034,2015-08-22,Sábado,8,24.75,2,2
14035,2015-08-22,Sábado,8,33.5,2,2
14036,2015-08-22,Sábado,8,16.0,1,1
14037,2015-08-22,Sábado,8,28.75,2,2
14038,2015-08-22,Sábado,8,32.75,2,2
14039,2015-08-22,Sábado,8,37.0,2,2
14040,2015-08-22,Sábado,8,16.0,1,1
14041,2015-08-22,Sábado,8,33.0,2,2
14042,2015-08-22,Sábado,8,29.5,2,2
14043,2015-08-22,Sábado,8,26.5,2,2
14044,2015-08-22,Sábado,8,46.25,2,2
14045,2015-08-22,Sábado,8,16.0,1,1
14046,2015-08-22,Sábado,8,50.95,3,3
14047,2015-08-22,Sábado,8,45.25,3,3
14048,2015-08-22,Sábado,8,22.75,2,2
14049,2015-08-22,Sábado,8,69.25,4,4
14050,2015-08-22,Sábado,8,44.75,3,3
14051,2015-08-22,Sábado,8,32.5,2,2
14052,2015-08-22,Sábado,8,61.5,4,4
14053,2015-08-22,Sábado,8,53.25,3,3
14054,2015-08-22,Sábado,8,64.25,4,4
14055,2015-08-22,Sábado,8,20.25,1,1
14056,2015-08-22,Sábado,8,28.75,2,2
14057,2015-08-22,Sábado,8,64.25,4,4
14058,2015-08-22,Sábado,8,45.25,3,3
14059,2015-08-22,Sábado,8,29.25,2,2
14060,2015-08-22,Sábado,8,12.5,1,1
14061,2015-08-22,Sábado,8,41.5,2,2
14062,2015-08-22,Sábado,8,69.2,4,4
14063,2015-08-22,Sábado,8,33.25,2,2
14064,2015-08-22,Sábado,8,63.95,4,4
14065,2015-08-22,Sábado,8,20.75,1,1
14066,2015-08-22,Sábado,8,28.25,2,2
14067,2015-08-22,Sábado,8,28.75,2,2
14068,2015-08-22,Sábado,8,9.75,1,1
14069,2015-08-22,Sábado,8,53.5,3,3
14070,2015-08-22,Sábado,8,33.0,2,2
14071,2015-08-22,Sábado,8,30.75,2,2
14072,2015-08-22,Sábado,8,66.0,4,4
14073,2015-08-23,Domingo,8,67.75,4,4
14074,2015-08-23,Domingo,8,32.75,2,2
14075,2015-08-23,Domingo,8,24.75,2,2
14076,2015-08-23,Domingo,8,20.75,1,1
14077,2015-08-23,Domingo,8,33.25,2,2
14078,2015-08-23,Domingo,8,12.0,1,1
14079,2015-08-23,Domingo,8,18.5,1,1
14080,2015-08-23,Domingo,8,36.0,3,3
14081,2015-08-23,Domingo,8,122.0,7,8
14082,2015-08-23,Domingo,8,68.25,3,4
14083,2015-08-23,Domingo,8,17.5,1,1
14084,2015-08-23,Domingo,8,18.5,1,1
14085,2015-08-23,Domingo,8,12.75,1,1
14086,2015-08-23,Domingo,8,38.7,2,2
14087,2015-08-23,Domingo,8,33.95,2,2
14088,2015-08-23,Domingo,8,32.75,2,2
14089,2015-08-23,Domingo,8,193.0,11,12
14090,2015-08-23,Domingo,8,13.25,1,1
14091,2015-08-23,Domingo,8,51.5,3,3
14092,2015-08-23,Domingo,8,36.25,2,2
14093,2015-08-23,Domingo,8,18.5,1,1
